tickets,own_snow,own_rain,own_mat5_10,own_mat5_15,own_mat5_20,own_mat5_25,own_mat5_30,own_mat5_35,own_mat5_40,own_mat5_45,own_mat5_50,own_mat5_55,own_mat5_60,own_mat5_65,own_mat5_70,own_mat5_75,own_mat5_80,own_mat5_85,own_mat5_90,own_mat5_95,own_prec_0,own_prec_1,own_prec_2,own_prec_3,own_prec_4,own_prec_5,own_cloud_0,own_cloud_1,own_cloud_2,own_cloud_3,own_cloud_4,own_cloud_5,own_cloud_6,own_cloud_7,own_cloud_8,own_mat_la,own_mat_la_cens,own_mat10_10,own_mat10_20,own_mat10_30,own_mat10_40,own_mat10_50,own_mat10_60,own_mat10_70,own_mat10_80,own_mat10_90,own_snow_5,own_snow_6,own_snow_0,own_rain_5,own_rain_6,own_rain_0,own_mat5_10_5,own_mat5_10_6,own_mat5_10_0,own_mat5_15_5,own_mat5_15_6,own_mat5_15_0,own_mat5_20_5,own_mat5_20_6,own_mat5_20_0,own_mat5_25_5,own_mat5_25_6,own_mat5_25_0,own_mat5_30_5,own_mat5_30_6,own_mat5_30_0,own_mat5_35_5,own_mat5_35_6,own_mat5_35_0,own_mat5_40_5,own_mat5_40_6,own_mat5_40_0,own_mat5_45_5,own_mat5_45_6,own_mat5_45_0,own_mat5_50_5,own_mat5_50_6,own_mat5_50_0,own_mat5_55_5,own_mat5_55_6,own_mat5_55_0,own_mat5_60_5,own_mat5_60_6,own_mat5_60_0,own_mat5_65_5,own_mat5_65_6,own_mat5_65_0,own_mat5_70_5,own_mat5_70_6,own_mat5_70_0,own_mat5_75_5,own_mat5_75_6,own_mat5_75_0,own_mat5_80_5,own_mat5_80_6,own_mat5_80_0,own_mat5_85_5,own_mat5_85_6,own_mat5_85_0,own_mat5_90_5,own_mat5_90_6,own_mat5_90_0,own_mat5_95_5,own_mat5_95_6,own_mat5_95_0,own_prec_0_5,own_prec_0_6,own_prec_0_0,own_prec_1_5,own_prec_1_6,own_prec_1_0,own_prec_2_5,own_prec_2_6,own_prec_2_0,own_prec_3_5,own_prec_3_6,own_prec_3_0,own_prec_4_5,own_prec_4_6,own_prec_4_0,own_prec_5_5,own_prec_5_6,own_prec_5_0,own_cloud_0_5,own_cloud_0_6,own_cloud_0_0,own_cloud_1_5,own_cloud_1_6,own_cloud_1_0,own_cloud_2_5,own_cloud_2_6,own_cloud_2_0,own_cloud_3_5,own_cloud_3_6,own_cloud_3_0,own_cloud_4_5,own_cloud_4_6,own_cloud_4_0,own_cloud_5_5,own_cloud_5_6,own_cloud_5_0,own_cloud_6_5,own_cloud_6_6,own_cloud_6_0,own_cloud_7_5,own_cloud_7_6,own_cloud_7_0,own_cloud_8_5,own_cloud_8_6,own_cloud_8_0,own_mat_la_5,own_mat_la_6,own_mat_la_0,own_mat_la_cens_5,own_mat_la_cens_6,own_mat_la_cens_0,own_mat10_10_5,own_mat10_10_6,own_mat10_10_0,own_mat10_20_5,own_mat10_20_6,own_mat10_20_0,own_mat10_30_5,own_mat10_30_6,own_mat10_30_0,own_mat10_40_5,own_mat10_40_6,own_mat10_40_0,own_mat10_50_5,own_mat10_50_6,own_mat10_50_0,own_mat10_60_5,own_mat10_60_6,own_mat10_60_0,own_mat10_70_5,own_mat10_70_6,own_mat10_70_0,own_mat10_80_5,own_mat10_80_6,own_mat10_80_0,own_mat10_90_5,own_mat10_90_6,own_mat10_90_0,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,ww49,ww50,ww51,ww52,yy1,yy2,yy3,yy4,yy5,yy6,yy7,yy8,yy9,yy10,yy11,hhmlk,hhpres,hhmem,hhlabor,hhcolum,hhthankwed,hhthankthur,hhthankwkend,hhchristmas2023,hhchristmas24,hhchristmas25,hhchristmas2630,hhnewyear31,hhnewyear1,hhnewyear23,hhvet,hhjuly4,hhdayoff,hhvalen,hhstpat,hhwkdchrispre,hhwkdchris,hhwkdchrispost,hhwkdnewyr,hhwkdnewyrpost,hhwkdvet,hhwkdjul4,hhwkdother,hheaster,hheastersat,hheasterfri,hhhallow,hhcinco,hhmother,hhsuperbowl,hmmlk,hp2mmlk,hp3mmlk,hpmlk,hmpres,hp2mpres,hp3mpres,hppres,hmmem,hp2mmem,hp3mmem,hpmem,hmlabor,hp2mlabor,hp3mlabor,hplabor,hmcolum,hp2mcolum,hp3mcolum,hpcolum,hmjuly4fed,hp2mjuly4fed,hp3mjuly4fed,hpjuly4fed,dow_1,dow_2,dow_3,opening_wkend_group
1.264268,0,.2763502,0,0,0,0,0,0,0,0,.0008711,.0071864,.0773084,.1624564,.1711672,.1328397,.1315331,.1526568,.0779617,.0860192,.9161585,.0391986,.0265679,.0039199,.005662,.008493,.1208624,.1276132,.141115,.1480836,.1546167,.1080139,.1114983,.0400697,.0481272,132.0061,132.0061,0,0,0,0,.0080575,.2397648,.304007,.2841899,.1639808,0,0,0,.5792683,.4104965,.2763502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0058798,.0008711,.0015244,.0193815,.0071864,.0261324,.0707753,.0773084,.1051829,.1073606,.1624565,.2136324,.1607143,.1711673,.1689896,.113676,.1328397,.1071429,.1302265,.1315331,.1280488,.1957753,.1526568,.1330575,.1027875,.0779617,.1162892,.0934233,.0860192,.6901132,.7998694,.9161586,.1319686,.0722997,.0391986,.0635889,.0405052,.0265679,.0611934,.0459495,.0039199,.0230836,.0095819,.005662,.0300523,.0317944,.008493,.1284843,.1267422,.1208624,.0921167,.0886324,.1276132,.0790505,.1062718,.141115,.0912456,.0731707,.1480836,.0988676,.130662,.1546167,.1289199,.1406794,.1080139,.0877613,.1012631,.1114983,.1661585,.0881969,.0400697,.1273955,.1443815,.0481272,151.0026,158.0449,132.0061,151.0026,158.0449,132.0061,0,0,0,0,0,0,0,0,0,0,0,0,.0015244,.0252613,.0080575,.1313153,.1781359,.2397648,.3826219,.2743903,.304007,.2351916,.3260017,.2841899,.2493467,.1962108,.1639808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,393
2.108201,0,.4104965,0,0,0,0,0,0,0,0,.0058798,.0193815,.0707753,.1073606,.1607143,.113676,.1302265,.1957753,.1027875,.0934233,.7998693,.0722997,.0405052,.0459495,.0095819,.0317944,.1267422,.0886324,.1062718,.0731707,.130662,.1406794,.1012631,.0881969,.1443815,158.0449,158.0449,0,0,0,0,.0252613,.1781359,.2743903,.3260017,.1962108,0,0,0,.5792683,.4104965,.2763502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0058798,.0008711,.0015244,.0193815,.0071864,.0261324,.0707753,.0773084,.1051829,.1073606,.1624565,.2136324,.1607143,.1711673,.1689896,.113676,.1328397,.1071429,.1302265,.1315331,.1280488,.1957753,.1526568,.1330575,.1027875,.0779617,.1162892,.0934233,.0860192,.6901132,.7998694,.9161586,.1319686,.0722997,.0391986,.0635889,.0405052,.0265679,.0611934,.0459495,.0039199,.0230836,.0095819,.005662,.0300523,.0317944,.008493,.1284843,.1267422,.1208624,.0921167,.0886324,.1276132,.0790505,.1062718,.141115,.0912456,.0731707,.1480836,.0988676,.130662,.1546167,.1289199,.1406794,.1080139,.0877613,.1012631,.1114983,.1661585,.0881969,.0400697,.1273955,.1443815,.0481272,151.0026,158.0449,132.0061,151.0026,158.0449,132.0061,0,0,0,0,0,0,0,0,0,0,0,0,.0015244,.0252613,.0080575,.1313153,.1781359,.2397648,.3826219,.2743903,.304007,.2351916,.3260017,.2841899,.2493467,.1962108,.1639808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393
.7282977,0,.2273817,0,0,0,0,0,0,0,0,0,0,.0093743,.0372793,.116634,.2252017,.2888598,.2208415,.0834968,.0183126,.910835,.028559,.0180946,.0089383,.0085023,.0250709,.1962067,.1744059,.1789841,.1419228,.1024635,.0547199,.0699804,.0673643,.0139525,95.05406,95.05406,0,0,0,0,0,.0466536,.3418356,.5097013,.1018095,0,0,0,.1488991,.2273817,.2500545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056682,.0069762,.0093743,.0255069,.0446915,.0372793,.0688903,.1037715,.116634,.1523872,.2382821,.2252017,.2855897,.3065184,.2888598,.1940266,.1663397,.2208415,.1669937,.0780466,.0834968,.0852409,.0553739,.0183126,.0156965,.9463702,.910835,.9169391,.0257249,.028559,.0268149,.0119904,.0180946,.0156965,.0085023,.0089383,.0189666,.0030521,.0085023,.0095923,.0043601,.0250709,.0119904,.1996948,.1962067,.1488991,.205799,.1744059,.1608895,.177894,.1789841,.1883584,.1334205,.1419228,.1096577,.0865489,.1024635,.1151079,.0915631,.0547199,.0943972,.0473076,.0699804,.0911271,.0429475,.0673643,.0906911,.0148245,.0139525,.000872,108.564,95.05406,88.82188,108.564,95.05406,88.82188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056682,.0516678,.0466536,.0943972,.3420536,.3418356,.4379769,.4728581,.5097013,.3610203,.1334205,.1018095,.1009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,394
.6504309,0,.1488991,0,0,0,0,0,0,0,0,0,0,.0069762,.0446915,.1037715,.2382821,.3065184,.1663397,.0780467,.0553739,.9463702,.0257249,.0119904,.0085023,.0030521,.0043601,.1996948,.205799,.177894,.1334205,.0865489,.0915631,.0473076,.0429475,.0148245,108.564,108.564,0,0,0,0,0,.0516678,.3420536,.4728581,.1334205,0,0,0,.1488991,.2273817,.2500545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056682,.0069762,.0093743,.0255069,.0446915,.0372793,.0688903,.1037715,.116634,.1523872,.2382821,.2252017,.2855897,.3065184,.2888598,.1940266,.1663397,.2208415,.1669937,.0780466,.0834968,.0852409,.0553739,.0183126,.0156965,.9463702,.910835,.9169391,.0257249,.028559,.0268149,.0119904,.0180946,.0156965,.0085023,.0089383,.0189666,.0030521,.0085023,.0095923,.0043601,.0250709,.0119904,.1996948,.1962067,.1488991,.205799,.1744059,.1608895,.177894,.1789841,.1883584,.1334205,.1419228,.1096577,.0865489,.1024635,.1151079,.0915631,.0547199,.0943972,.0473076,.0699804,.0911271,.0429475,.0673643,.0906911,.0148245,.0139525,.000872,108.564,95.05406,88.82188,108.564,95.05406,88.82188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0056682,.0516678,.0466536,.0943972,.3420536,.3418356,.4379769,.4728581,.5097013,.3610203,.1334205,.1018095,.1009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,394
2.085316,0,.363913,0,0,0,0,0,0,0,0,0,.021087,.0676087,.1121739,.0965217,.2202174,.2486957,.1315217,.0558696,.0463043,.765,.0791304,.0617391,.0343478,.0121739,.0476087,.163913,.1586957,.0878261,.1076087,.0971739,.0708696,.0928261,.0715217,.1495652,105.5861,105.5861,0,0,0,0,.021087,.1797826,.3167391,.3802174,.1021739,0,0,0,.3639131,.3886957,.2545652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0097826,0,.021087,.0045652,0,.0676087,.0382609,.0034783,.1121739,.1576087,.0354348,.0965217,.1880435,.1786956,.2202174,.2226087,.3673913,.2486957,.2,.2667391,.1315217,.1208696,.0963043,.0558696,.0243478,.0247826,.0463043,.033913,.0271739,.765,.8628261,.9008695,.0791304,.0417391,.0367391,.0617391,.0228261,.015,.0343478,.016087,.0119565,.0121739,.0104348,.0134783,.0476087,.046087,.0219565,.163913,.1586957,.1552174,.1586957,.1302174,.1508696,.0878261,.0854348,.0884783,.1076087,.1008696,.0954348,.0971739,.0584783,.0928261,.0708696,.0702174,.1269565,.0928261,.0636957,.1591304,.0715217,.1165217,.0821739,.1495652,.2158696,.048913,105.5861,79.89522,62.95283,105.5861,79.89522,62.95283,0,0,0,0,0,0,0,0,0,0,0,0,.021087,.0143478,0,.1797826,.1958696,.038913,.3167391,.4106522,.546087,.3802174,.3208696,.3630435,.1021739,.0582609,.0519565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,395
1.312617,0,.2545652,0,0,0,0,0,0,0,0,0,0,.0034783,.0354348,.1786957,.3673913,.2667391,.0963043,.0247826,.0271739,.9008696,.0367391,.015,.0119565,.0134783,.0219565,.1552174,.1508696,.0884783,.0954348,.0928261,.1269565,.1591304,.0821739,.048913,62.95283,62.95283,0,0,0,0,0,.038913,.546087,.3630435,.0519565,0,0,0,.3639131,.3886957,.2545652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0097826,0,.021087,.0045652,0,.0676087,.0382609,.0034783,.1121739,.1576087,.0354348,.0965217,.1880435,.1786956,.2202174,.2226087,.3673913,.2486957,.2,.2667391,.1315217,.1208696,.0963043,.0558696,.0243478,.0247826,.0463043,.033913,.0271739,.765,.8628261,.9008695,.0791304,.0417391,.0367391,.0617391,.0228261,.015,.0343478,.016087,.0119565,.0121739,.0104348,.0134783,.0476087,.046087,.0219565,.163913,.1586957,.1552174,.1586957,.1302174,.1508696,.0878261,.0854348,.0884783,.1076087,.1008696,.0954348,.0971739,.0584783,.0928261,.0708696,.0702174,.1269565,.0928261,.0636957,.1591304,.0715217,.1165217,.0821739,.1495652,.2158696,.048913,105.5861,79.89522,62.95283,105.5861,79.89522,62.95283,0,0,0,0,0,0,0,0,0,0,0,0,.021087,.0143478,0,.1797826,.1958696,.038913,.3167391,.4106522,.546087,.3802174,.3208696,.3630435,.1021739,.0582609,.0519565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395
2.492317,0,.3886957,0,0,0,0,0,0,0,0,.0097826,.0045652,.0382609,.1576087,.1880435,.2226087,.2,.1208696,.0243478,.033913,.8628261,.0417391,.0228261,.016087,.0104348,.046087,.1586957,.1302174,.0854348,.1008696,.0584783,.0702174,.0636957,.1165217,.2158696,79.89522,79.89522,0,0,0,0,.0143478,.1958696,.4106522,.3208696,.0582609,0,0,0,.3639131,.3886957,.2545652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0097826,0,.021087,.0045652,0,.0676087,.0382609,.0034783,.1121739,.1576087,.0354348,.0965217,.1880435,.1786956,.2202174,.2226087,.3673913,.2486957,.2,.2667391,.1315217,.1208696,.0963043,.0558696,.0243478,.0247826,.0463043,.033913,.0271739,.765,.8628261,.9008695,.0791304,.0417391,.0367391,.0617391,.0228261,.015,.0343478,.016087,.0119565,.0121739,.0104348,.0134783,.0476087,.046087,.0219565,.163913,.1586957,.1552174,.1586957,.1302174,.1508696,.0878261,.0854348,.0884783,.1076087,.1008696,.0954348,.0971739,.0584783,.0928261,.0708696,.0702174,.1269565,.0928261,.0636957,.1591304,.0715217,.1165217,.0821739,.1495652,.2158696,.048913,105.5861,79.89522,62.95283,105.5861,79.89522,62.95283,0,0,0,0,0,0,0,0,0,0,0,0,.021087,.0143478,0,.1797826,.1958696,.038913,.3167391,.4106522,.546087,.3802174,.3208696,.3630435,.1021739,.0582609,.0519565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395
2.361632,0,.1673194,0,0,0,0,0,0,0,0,0,.002611,.0091384,.0439513,.1984334,.294604,.2241079,.1129243,.0598346,.0543951,.948651,.0226284,.0150131,.0015231,.0021758,.0100087,.2075718,.1220627,.1657963,.1505657,.0663621,.0887728,.0876849,.0846388,.0265448,87.16928,87.16928,0,0,0,0,.002611,.0530896,.4930374,.3370322,.1142298,0,0,0,.1673194,.170148,.27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002611,.0039164,.0008703,.0091384,.0465622,.0165361,.0439513,.1292428,.1050914,.1984334,.2204091,.3030896,.294604,.23651,.2130113,.2241079,.1507833,.1157528,.1129243,.1325065,.1348999,.0598346,.0506963,.0805048,.0543951,.0293734,.0302437,.948651,.9166667,.8759791,.0226284,.0322019,.0576588,.0150131,.020235,.0113142,.0015231,.0163185,.0113142,.0021758,.0023934,.0065274,.0100087,.0121845,.0372063,.2075718,.2671888,.2123586,.1220627,.1594865,.1451262,.1657963,.1214099,.1427328,.1505657,.0955178,.1214099,.0663621,.1016101,.064839,.0887728,.074195,.0994343,.0876849,.0774587,.0813751,.0846388,.0517842,.0831157,.0265448,.051349,.0496084,87.16928,82.62685,80.02089,87.16928,82.62685,80.02089,0,0,0,0,0,0,0,0,0,0,0,0,.002611,.0039164,.0008703,.0530896,.175805,.1216275,.4930374,.4569191,.5161009,.3370322,.2832898,.2506527,.1142298,.0800696,.1107485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,396
3.096857,0,.170148,0,0,0,0,0,0,0,0,0,.0039164,.0465622,.1292428,.2204091,.23651,.1507833,.1325065,.0506963,.0293734,.9166667,.0322019,.020235,.0163185,.0023934,.0121845,.2671889,.1594865,.1214099,.0955178,.1016101,.074195,.0774587,.0517842,.051349,82.62685,82.62685,0,0,0,0,.0039164,.175805,.4569191,.2832898,.0800696,0,0,0,.1673194,.170148,.27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002611,.0039164,.0008703,.0091384,.0465622,.0165361,.0439513,.1292428,.1050914,.1984334,.2204091,.3030896,.294604,.23651,.2130113,.2241079,.1507833,.1157528,.1129243,.1325065,.1348999,.0598346,.0506963,.0805048,.0543951,.0293734,.0302437,.948651,.9166667,.8759791,.0226284,.0322019,.0576588,.0150131,.020235,.0113142,.0015231,.0163185,.0113142,.0021758,.0023934,.0065274,.0100087,.0121845,.0372063,.2075718,.2671888,.2123586,.1220627,.1594865,.1451262,.1657963,.1214099,.1427328,.1505657,.0955178,.1214099,.0663621,.1016101,.064839,.0887728,.074195,.0994343,.0876849,.0774587,.0813751,.0846388,.0517842,.0831157,.0265448,.051349,.0496084,87.16928,82.62685,80.02089,87.16928,82.62685,80.02089,0,0,0,0,0,0,0,0,0,0,0,0,.002611,.0039164,.0008703,.0530896,.175805,.1216275,.4930374,.4569191,.5161009,.3370322,.2832898,.2506527,.1142298,.0800696,.1107485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396
1.969905,0,.27698,0,0,0,0,0,0,0,0,0,.0008703,.0165361,.1050914,.3030896,.2130113,.1157528,.1348999,.0805048,.0302437,.8759791,.0576588,.0113142,.0113142,.0065274,.0372063,.2123586,.1451262,.1427328,.1214099,.064839,.0994343,.0813751,.0831158,.0496084,80.02089,80.02089,0,0,0,0,.0008703,.1216275,.5161009,.2506527,.1107485,0,0,0,.1673194,.170148,.27698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002611,.0039164,.0008703,.0091384,.0465622,.0165361,.0439513,.1292428,.1050914,.1984334,.2204091,.3030896,.294604,.23651,.2130113,.2241079,.1507833,.1157528,.1129243,.1325065,.1348999,.0598346,.0506963,.0805048,.0543951,.0293734,.0302437,.948651,.9166667,.8759791,.0226284,.0322019,.0576588,.0150131,.020235,.0113142,.0015231,.0163185,.0113142,.0021758,.0023934,.0065274,.0100087,.0121845,.0372063,.2075718,.2671888,.2123586,.1220627,.1594865,.1451262,.1657963,.1214099,.1427328,.1505657,.0955178,.1214099,.0663621,.1016101,.064839,.0887728,.074195,.0994343,.0876849,.0774587,.0813751,.0846388,.0517842,.0831157,.0265448,.051349,.0496084,87.16928,82.62685,80.02089,87.16928,82.62685,80.02089,0,0,0,0,0,0,0,0,0,0,0,0,.002611,.0039164,.0008703,.0530896,.175805,.1216275,.4930374,.4569191,.5161009,.3370322,.2832898,.2506527,.1142298,.0800696,.1107485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,396
.6808964,0,.365582,0,0,0,0,0,0,0,.0002184,.0002184,.0163791,.0701026,.1952391,.2279974,.1434811,.1161826,.1172745,.0541603,.0587465,.8604499,.0840795,.0174711,.0102642,.0109194,.0168159,.235641,.1443547,.0799301,.0995851,.0803669,.0998035,.0836427,.0838611,.092815,107.7696,107.7696,0,0,0,.0002184,.0165975,.2653418,.3714785,.2334571,.1129067,0,0,0,.365582,.4507535,.4380869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0002184,0,0,.0002184,.0032758,0,.0163791,.0366892,.0104826,.0701026,.1723084,.06639,.1952391,.1594235,.1755842,.2279974,.1731819,.2194802,.1434811,.0974012,.1253549,.1161826,.0823324,.1347456,.1172745,.1541821,.1019873,.0541603,.0462983,.096746,.0587464,.0749072,.0692291,.8604499,.7768072,.7661061,.0840795,.0757807,.0650797,.0174711,.0393099,.0511029,.0102642,.026425,.0613671,.0109194,.0283905,.0362525,.0168159,.0532867,.0200917,.235641,.2428478,.2662153,.1443547,.0733785,.1354007,.0799301,.0803669,.0554706,.0995851,.0725049,.051758,.0803669,.1089758,.0681371,.0998034,.116401,.108539,.0836427,.0995851,.1052632,.0838611,.0923783,.0998034,.092815,.1135619,.1094125,107.7696,135.0397,120.8281,107.7696,135.0397,120.8281,0,0,0,0,0,0,0,0,0,.0002184,0,0,.0165975,.0399651,.0104826,.2653418,.3317318,.2419742,.3714785,.2705831,.3448351,.2334571,.2365145,.2367329,.1129067,.1212055,.1659751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,397
