tickets_wk1d_r,tickets_ratedgpg_wk1d_r,tickets_adult_wk1d_r,tickets_p33_highbudget_wk1d_r,tickets_p33_lowbudget_wk1d_r,tickets_p33_hr1000_wk1d_r,tickets_p33_lr1000_wk1d_r,tickets_pt_wk1d_r,tickets_pot_wk1d_r,res_own_snow,res_own_rain,res_own_mat5_10,res_own_mat5_15,res_own_mat5_20,res_own_mat5_25,res_own_mat5_30,res_own_mat5_35,res_own_mat5_40,res_own_mat5_45,res_own_mat5_50,res_own_mat5_55,res_own_mat5_60,res_own_mat5_65,res_own_mat5_70,res_own_mat5_75,res_own_mat5_80,res_own_mat5_85,res_own_mat5_90,res_own_mat5_95,res_own_prec_0,res_own_prec_1,res_own_prec_2,res_own_prec_3,res_own_prec_4,res_own_prec_5,res_own_cloud_0,res_own_cloud_1,res_own_cloud_2,res_own_cloud_3,res_own_cloud_4,res_own_cloud_5,res_own_cloud_6,res_own_cloud_7,res_own_cloud_8,res_own_mat_la,res_own_mat_la_cens,res_own_mat10_10,res_own_mat10_20,res_own_mat10_30,res_own_mat10_40,res_own_mat10_50,res_own_mat10_60,res_own_mat10_70,res_own_mat10_80,res_own_mat10_90,res_own_snow_5,res_own_snow_6,res_own_snow_0,res_own_rain_5,res_own_rain_6,res_own_rain_0,res_own_mat5_10_5,res_own_mat5_10_6,res_own_mat5_10_0,res_own_mat5_15_5,res_own_mat5_15_6,res_own_mat5_15_0,res_own_mat5_20_5,res_own_mat5_20_6,res_own_mat5_20_0,res_own_mat5_25_5,res_own_mat5_25_6,res_own_mat5_25_0,res_own_mat5_30_5,res_own_mat5_30_6,res_own_mat5_30_0,res_own_mat5_35_5,res_own_mat5_35_6,res_own_mat5_35_0,res_own_mat5_40_5,res_own_mat5_40_6,res_own_mat5_40_0,res_own_mat5_45_5,res_own_mat5_45_6,res_own_mat5_45_0,res_own_mat5_50_5,res_own_mat5_50_6,res_own_mat5_50_0,res_own_mat5_55_5,res_own_mat5_55_6,res_own_mat5_55_0,res_own_mat5_60_5,res_own_mat5_60_6,res_own_mat5_60_0,res_own_mat5_65_5,res_own_mat5_65_6,res_own_mat5_65_0,res_own_mat5_70_5,res_own_mat5_70_6,res_own_mat5_70_0,res_own_mat5_75_5,res_own_mat5_75_6,res_own_mat5_75_0,res_own_mat5_80_5,res_own_mat5_80_6,res_own_mat5_80_0,res_own_mat5_85_5,res_own_mat5_85_6,res_own_mat5_85_0,res_own_mat5_90_5,res_own_mat5_90_6,res_own_mat5_90_0,res_own_mat5_95_5,res_own_mat5_95_6,res_own_mat5_95_0,res_own_prec_0_5,res_own_prec_0_6,res_own_prec_0_0,res_own_prec_1_5,res_own_prec_1_6,res_own_prec_1_0,res_own_prec_2_5,res_own_prec_2_6,res_own_prec_2_0,res_own_prec_3_5,res_own_prec_3_6,res_own_prec_3_0,res_own_prec_4_5,res_own_prec_4_6,res_own_prec_4_0,res_own_prec_5_5,res_own_prec_5_6,res_own_prec_5_0,res_own_cloud_0_5,res_own_cloud_0_6,res_own_cloud_0_0,res_own_cloud_1_5,res_own_cloud_1_6,res_own_cloud_1_0,res_own_cloud_2_5,res_own_cloud_2_6,res_own_cloud_2_0,res_own_cloud_3_5,res_own_cloud_3_6,res_own_cloud_3_0,res_own_cloud_4_5,res_own_cloud_4_6,res_own_cloud_4_0,res_own_cloud_5_5,res_own_cloud_5_6,res_own_cloud_5_0,res_own_cloud_6_5,res_own_cloud_6_6,res_own_cloud_6_0,res_own_cloud_7_5,res_own_cloud_7_6,res_own_cloud_7_0,res_own_cloud_8_5,res_own_cloud_8_6,res_own_cloud_8_0,res_own_mat_la_5,res_own_mat_la_6,res_own_mat_la_0,res_own_mat_la_cens_5,res_own_mat_la_cens_6,res_own_mat_la_cens_0,res_own_mat10_10_5,res_own_mat10_10_6,res_own_mat10_10_0,res_own_mat10_20_5,res_own_mat10_20_6,res_own_mat10_20_0,res_own_mat10_30_5,res_own_mat10_30_6,res_own_mat10_30_0,res_own_mat10_40_5,res_own_mat10_40_6,res_own_mat10_40_0,res_own_mat10_50_5,res_own_mat10_50_6,res_own_mat10_50_0,res_own_mat10_60_5,res_own_mat10_60_6,res_own_mat10_60_0,res_own_mat10_70_5,res_own_mat10_70_6,res_own_mat10_70_0,res_own_mat10_80_5,res_own_mat10_80_6,res_own_mat10_80_0,res_own_mat10_90_5,res_own_mat10_90_6,res_own_mat10_90_0
-1.020744,,-.2863336,-.1681836,,,,-1.221324,-1.221324,.013503,-.0147736,.003417,.0018226,.0036481,.0095838,.0095079,.0076394,.0014441,-.0001764,-.0016265,-.0121537,-.0025574,-.0171849,.0058947,.0443628,-.0164938,-.0594471,.0213395,.0009799,.0116301,.0228476,-.0118896,-.012736,-.0042702,-.0055819,-.0515916,.0117033,.0456319,.0085106,.0097672,-.0067849,-.011387,-.0169193,.0110698,69.93454,-10.23442,.0052396,.0132319,.0171473,.0012677,-.0137802,-.0197423,.0502575,-.0759409,.0223194,.0139089,.0156877,.013503,.154387,-.0275846,-.0147736,.0033975,.0040326,.003417,.0018008,.0018669,.0018226,.0036311,.0038436,.0036481,.0082996,.0090294,.0095838,.0058325,.0067696,.0095079,.0063252,.008183,.0076394,.0026106,.0020151,.0014441,.001785,-.0005964,-.0001764,.0072774,-.0065978,-.0016265,-.0048578,-.0059208,-.0121537,.0450031,.0187907,-.0025574,.1169528,-.0099833,-.0171849,.0327962,.079663,.0058947,-.0614668,.0482064,.0443628,-.0211435,-.0554686,-.0164938,-.0870462,-.0901722,-.0594471,-.0472677,-.0183439,.0213395,-.0139299,.0046826,.0009799,-.0776813,-.0257535,.0116301,.0210837,.010588,.0228476,.0098298,.0009533,-.0118896,.0053306,-.0051605,-.012736,.010435,.0103185,-.0042702,.0310021,.0090543,-.0055819,-.0655663,-.014482,-.0515916,-.0534731,-.0242766,.0117033,-.0362495,-.0257307,.0456319,.0081482,.0084767,.0085106,-.0193471,.0098544,.0097672,.0230465,-.0124379,-.0067849,.0091726,.0414141,-.011387,.0594076,-.0148033,-.0169193,.0748612,.0319854,.0110698,46.66547,52.93996,69.93454,-22.59159,-25.73912,-10.23442,.0051983,.0058994,.0052396,.0119307,.0128731,.0132319,.0121577,.0149526,.0171473,.0043956,.0014188,.0012677,.0024196,-.0125186,-.0137802,.1619559,.0088074,-.0197423,-.0286706,.1278694,.0502575,-.1081897,-.1456408,-.0759409,-.0611976,-.0136613,.0223194
-1.022193,,-.1951617,.0177779,,,,-.8263516,-.8263516,.0139089,.154387,.0033975,.0018008,.0036311,.0082996,.0058325,.0063252,.0026106,.001785,.0072774,-.0048578,.0450031,.1169528,.0327962,-.0614668,-.0211435,-.0870462,-.0472677,-.0139299,-.0776813,.0210837,.0098298,.0053306,.010435,.0310021,-.0655663,-.0534731,-.0362495,.0081482,-.0193471,.0230465,.0091726,.0594076,.0748612,46.66547,-22.59159,.0051983,.0119307,.0121577,.0043956,.0024196,.1619559,-.0286706,-.1081897,-.0611976,.0139089,.0156877,.013503,.154387,-.0275846,-.0147736,.0033975,.0040326,.003417,.0018008,.0018669,.0018226,.0036311,.0038436,.0036481,.0082996,.0090294,.0095838,.0058325,.0067696,.0095079,.0063252,.008183,.0076394,.0026106,.0020151,.0014441,.001785,-.0005964,-.0001764,.0072774,-.0065978,-.0016265,-.0048578,-.0059208,-.0121537,.0450031,.0187907,-.0025574,.1169528,-.0099833,-.0171849,.0327962,.079663,.0058947,-.0614668,.0482064,.0443628,-.0211435,-.0554686,-.0164938,-.0870462,-.0901722,-.0594471,-.0472677,-.0183439,.0213395,-.0139299,.0046826,.0009799,-.0776813,-.0257535,.0116301,.0210837,.010588,.0228476,.0098298,.0009533,-.0118896,.0053306,-.0051605,-.012736,.010435,.0103185,-.0042702,.0310021,.0090543,-.0055819,-.0655663,-.014482,-.0515916,-.0534731,-.0242766,.0117033,-.0362495,-.0257307,.0456319,.0081482,.0084767,.0085106,-.0193471,.0098544,.0097672,.0230465,-.0124379,-.0067849,.0091726,.0414141,-.011387,.0594076,-.0148033,-.0169193,.0748612,.0319854,.0110698,46.66547,52.93996,69.93454,-22.59159,-25.73912,-10.23442,.0051983,.0058994,.0052396,.0119307,.0128731,.0132319,.0121577,.0149526,.0171473,.0043956,.0014188,.0012677,.0024196,-.0125186,-.0137802,.1619559,.0088074,-.0197423,-.0286706,.1278694,.0502575,-.1081897,-.1456408,-.0759409,-.0611976,-.0136613,.0223194
1.213923,.1450869,-.3645181,.227375,,-.2677831,,-.0022023,-.0022023,.0164874,-.1210023,.0042214,.0021081,.0039787,.0088529,.006051,.0075449,.0025577,-.000215,-.0033441,-.0103319,-.0259718,-.0602182,-.0367617,-.0285517,-.052871,.1929052,.0247343,-.0346886,.0627604,-.0270073,-.0166818,-.0108292,-.0078132,-.0004289,.132456,.0175122,-.01712,.0005923,-.0234921,-.0442133,-.0156979,-.0127649,-.0372724,80.54903,1.860059,.0063295,.0128315,.0135959,.0023427,-.013676,-.08619,-.0653135,.1400342,-.0099543,.0138197,.0164874,.0134138,-.1207222,-.1210023,-.0801879,.0035862,.0042214,.0087169,.002042,.0021081,.0020639,.0037661,.0039787,.0037831,.0081231,.0088529,.0094072,.0051139,.006051,.0087893,.0056871,.0075449,.0070013,.0022643,.0025577,.0010978,-.0022764,-.000215,.0015382,-.007463,-.0033441,-.0054821,.0222865,-.0103319,-.0176792,-.0308605,-.0259718,-.0451075,-.073003,-.0602182,-.0252015,-.0925387,-.0367617,-.080786,-.0276078,-.0285517,-.0443963,.1808037,-.052871,-.0029894,.1384769,.1929052,.1231991,-.0915352,.0247343,.0855488,-.046865,-.0346886,-.0295037,.042583,.0627604,.0243847,.0017175,-.0270073,-.0156315,-.024245,-.0166818,-.0110866,-.0085549,-.0108292,-.0004084,-.0076963,-.0078132,.0040361,-.0038043,-.0004289,-.0012943,.1017919,.132456,.0219965,.0671907,.0175122,.0257312,-.0100884,-.01712,.0558311,.0053744,.0005923,-.0013735,-.0404846,-.0234921,-.0000232,-.0256024,-.0442133,-.0416693,-.0299535,-.0156979,-.0231895,-.0300748,-.0127649,-.0255494,-.0381534,-.0372724,-.011754,42.36246,80.54903,114.2652,-25.56427,1.860059,13.94236,.0056283,.0063295,.0107808,.0118892,.0128315,.0131903,.010801,.0135959,.0157906,-.0000121,.0023427,.002636,.0148234,-.013676,-.0231613,-.1038635,-.08619,-.0703089,-.1201465,-.0653135,-.1251823,.3192805,.1400342,.1202097,-.1384002,-.0099543,.0560451
1.082897,-.0831594,-.0046796,.459702,,-.1677847,,.138424,.138424,.0134138,-.0801879,.0087169,.0020639,.0037831,.0094072,.0087893,.0070013,.0010978,.0015382,-.0054821,-.0176792,-.0451075,-.0252015,-.080786,-.0443963,-.0029894,.1231991,.0855488,-.0295037,.0243847,-.0156315,-.0110866,-.0004084,.0040361,-.0012943,.0219965,.0257312,.0558311,-.0013735,-.0000232,-.0416693,-.0231895,-.0255494,-.011754,114.2652,13.94236,.0107808,.0131903,.0157906,.002636,-.0231613,-.0703089,-.1251823,.1202097,.0560451,.0138197,.0164874,.0134138,-.1207222,-.1210023,-.0801879,.0035862,.0042214,.0087169,.002042,.0021081,.0020639,.0037661,.0039787,.0037831,.0081231,.0088529,.0094072,.0051139,.006051,.0087893,.0056871,.0075449,.0070013,.0022643,.0025577,.0010978,-.0022764,-.000215,.0015382,-.007463,-.0033441,-.0054821,.0222865,-.0103319,-.0176792,-.0308605,-.0259718,-.0451075,-.073003,-.0602182,-.0252015,-.0925387,-.0367617,-.080786,-.0276078,-.0285517,-.0443963,.1808037,-.052871,-.0029894,.1384769,.1929052,.1231991,-.0915352,.0247343,.0855488,-.046865,-.0346886,-.0295037,.042583,.0627604,.0243847,.0017175,-.0270073,-.0156315,-.024245,-.0166818,-.0110866,-.0085549,-.0108292,-.0004084,-.0076963,-.0078132,.0040361,-.0038043,-.0004289,-.0012943,.1017919,.132456,.0219965,.0671907,.0175122,.0257312,-.0100884,-.01712,.0558311,.0053744,.0005923,-.0013735,-.0404846,-.0234921,-.0000232,-.0256024,-.0442133,-.0416693,-.0299535,-.0156979,-.0231895,-.0300748,-.0127649,-.0255494,-.0381534,-.0372724,-.011754,42.36246,80.54903,114.2652,-25.56427,1.860059,13.94236,.0056283,.0063295,.0107808,.0118892,.0128315,.0131903,.010801,.0135959,.0157906,-.0000121,.0023427,.002636,.0148234,-.013676,-.0231613,-.1038635,-.08619,-.0703089,-.1201465,-.0653135,-.1251823,.3192805,.1400342,.1202097,-.1384002,-.0099543,.0560451
1.804849,.167403,.3630126,.9158958,,.4354711,,.832346,.832346,.0138197,-.1207222,.0035862,.002042,.0037661,.0081231,.0051139,.0056871,.0022643,-.0022764,-.007463,.0222865,-.0308605,-.073003,-.0925387,-.0276078,.1808037,.1384769,-.0915352,-.046865,.042583,.0017175,-.024245,-.0085549,-.0076963,-.0038043,.1017919,.0671907,-.0100884,.0053744,-.0404846,-.0256024,-.0299535,-.0300748,-.0381534,42.36246,-25.56427,.0056283,.0118892,.010801,-.0000121,.0148234,-.1038635,-.1201465,.3192805,-.1384002,.0138197,.0164874,.0134138,-.1207222,-.1210023,-.0801879,.0035862,.0042214,.0087169,.002042,.0021081,.0020639,.0037661,.0039787,.0037831,.0081231,.0088529,.0094072,.0051139,.006051,.0087893,.0056871,.0075449,.0070013,.0022643,.0025577,.0010978,-.0022764,-.000215,.0015382,-.007463,-.0033441,-.0054821,.0222865,-.0103319,-.0176792,-.0308605,-.0259718,-.0451075,-.073003,-.0602182,-.0252015,-.0925387,-.0367617,-.080786,-.0276078,-.0285517,-.0443963,.1808037,-.052871,-.0029894,.1384769,.1929052,.1231991,-.0915352,.0247343,.0855488,-.046865,-.0346886,-.0295037,.042583,.0627604,.0243847,.0017175,-.0270073,-.0156315,-.024245,-.0166818,-.0110866,-.0085549,-.0108292,-.0004084,-.0076963,-.0078132,.0040361,-.0038043,-.0004289,-.0012943,.1017919,.132456,.0219965,.0671907,.0175122,.0257312,-.0100884,-.01712,.0558311,.0053744,.0005923,-.0013735,-.0404846,-.0234921,-.0000232,-.0256024,-.0442133,-.0416693,-.0299535,-.0156979,-.0231895,-.0300748,-.0127649,-.0255494,-.0381534,-.0372724,-.011754,42.36246,80.54903,114.2652,-25.56427,1.860059,13.94236,.0056283,.0063295,.0107808,.0118892,.0128315,.0131903,.010801,.0135959,.0157906,-.0000121,.0023427,.002636,.0148234,-.013676,-.0231613,-.1038635,-.08619,-.0703089,-.1201465,-.0653135,-.1251823,.3192805,.1400342,.1202097,-.1384002,-.0099543,.0560451
-2.084387,,-1.026953,-.7042282,,,.2469767,-2.633607,-2.633607,.0143572,-.2062263,.0037601,.0020422,.0037789,.0081432,.0051655,.0057136,.0025264,-.001522,-.0046852,-.0117559,-.0348314,-.0389278,-.0141301,.044772,.0046336,.0075043,.0315384,-.0137257,.0746984,-.0240481,-.0120506,-.0118089,-.012031,-.0147597,.0438959,.0591169,.047887,.0547227,.0007007,-.054453,-.0637434,-.0461565,-.0419702,57.51034,-12.08303,.0058023,.0119221,.0108791,.0010044,-.0164411,-.0737593,.0306419,.0121379,.0178127,.0143572,.016136,.0139513,-.2062263,-.1266233,-.1124617,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025264,.0019309,.0013599,-.001522,-.0001273,.0002927,-.0046852,-.0054551,-.004482,-.0117559,-.0134857,-.0103854,-.0348314,-.0288168,-.0199396,-.0389278,-.033692,-.0064129,-.0141301,-.0733328,-.0137122,.044772,.0513972,.0043709,.0046336,.0323321,.0295446,.0075043,.0166143,-.0442992,.0315384,.011108,.0181642,-.0137257,.0084853,.0105635,.0746984,.0326034,.0527098,-.0240481,-.0038606,-.0305273,-.0120506,-.012936,-.0120085,-.0118089,-.001403,-.007437,-.012031,-.005917,-.0049552,-.0147597,-.0084868,.0022182,.0438959,-.0337775,.0118332,.0591169,.0541001,.033179,.047887,.0223729,-.0098332,.0547227,.104464,-.023255,.0007007,-.0292414,.0127391,-.054453,-.0147787,.0527581,-.0637434,-.0151908,-.0064477,-.0461565,-.0486345,-.0351791,-.0419702,-.0393142,-.0357944,57.51034,80.15009,79.8699,-12.08303,1.1347,-.6353754,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0010044,.0018037,.0016526,-.0164411,-.0189408,-.0148674,-.0737593,-.0625088,-.0263525,.0306419,-.0219356,-.0093413,.0121379,.0489464,-.0147547,.0178127,.0195933,.0287277
-2.191177,,-1.029138,-.6674032,,,.2444427,-2.826206,-2.826206,.016136,-.1266233,.0043952,.0021083,.0039914,.008873,.0061026,.0075714,.0019309,-.0001273,-.0054551,-.0134857,-.0288168,-.033692,-.0733328,.0513972,.0323321,.0166143,.011108,.0084853,.0326034,-.0038606,-.012936,-.001403,-.005917,-.0084868,-.0337775,.0541001,.0223729,.104464,-.0292414,-.0147787,-.0151908,-.0486345,-.0393142,80.15009,1.1347,.0065034,.0128644,.0136741,.0018037,-.0189408,-.0625088,-.0219356,.0489464,.0195933,.0143572,.016136,.0139513,-.2062263,-.1266233,-.1124617,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025264,.0019309,.0013599,-.001522,-.0001273,.0002927,-.0046852,-.0054551,-.004482,-.0117559,-.0134857,-.0103854,-.0348314,-.0288168,-.0199396,-.0389278,-.033692,-.0064129,-.0141301,-.0733328,-.0137122,.044772,.0513972,.0043709,.0046336,.0323321,.0295446,.0075043,.0166143,-.0442992,.0315384,.011108,.0181642,-.0137257,.0084853,.0105635,.0746984,.0326034,.0527098,-.0240481,-.0038606,-.0305273,-.0120506,-.012936,-.0120085,-.0118089,-.001403,-.007437,-.012031,-.005917,-.0049552,-.0147597,-.0084868,.0022182,.0438959,-.0337775,.0118332,.0591169,.0541001,.033179,.047887,.0223729,-.0098332,.0547227,.104464,-.023255,.0007007,-.0292414,.0127391,-.054453,-.0147787,.0527581,-.0637434,-.0151908,-.0064477,-.0461565,-.0486345,-.0351791,-.0419702,-.0393142,-.0357944,57.51034,80.15009,79.8699,-12.08303,1.1347,-.6353754,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0010044,.0018037,.0016526,-.0164411,-.0189408,-.0148674,-.0737593,-.0625088,-.0263525,.0306419,-.0219356,-.0093413,.0121379,.0489464,-.0147547,.0178127,.0195933,.0287277
-1.613577,,-.6487641,-.4145408,,,.3659396,-1.826661,-1.826661,.0139513,-.1124617,.0037796,.002064,.0037959,.0094273,.0088409,.0070279,.0013599,.0002927,-.004482,-.0103854,-.0199396,-.0064129,-.0137122,.0043709,.0295446,-.0442992,.0181642,.0105635,.0527098,-.0305273,-.0120085,-.007437,-.0049552,.0022182,.0118332,.033179,-.0098332,-.023255,.0127391,.0527581,-.0064477,-.0351791,-.0357944,79.8699,-.6353754,.0058436,.0132232,.0158688,.0016526,-.0148674,-.0263525,-.0093413,-.0147547,.0287277,.0143572,.016136,.0139513,-.2062263,-.1266233,-.1124617,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025264,.0019309,.0013599,-.001522,-.0001273,.0002927,-.0046852,-.0054551,-.004482,-.0117559,-.0134857,-.0103854,-.0348314,-.0288168,-.0199396,-.0389278,-.033692,-.0064129,-.0141301,-.0733328,-.0137122,.044772,.0513972,.0043709,.0046336,.0323321,.0295446,.0075043,.0166143,-.0442992,.0315384,.011108,.0181642,-.0137257,.0084853,.0105635,.0746984,.0326034,.0527098,-.0240481,-.0038606,-.0305273,-.0120506,-.012936,-.0120085,-.0118089,-.001403,-.007437,-.012031,-.005917,-.0049552,-.0147597,-.0084868,.0022182,.0438959,-.0337775,.0118332,.0591169,.0541001,.033179,.047887,.0223729,-.0098332,.0547227,.104464,-.023255,.0007007,-.0292414,.0127391,-.054453,-.0147787,.0527581,-.0637434,-.0151908,-.0064477,-.0461565,-.0486345,-.0351791,-.0419702,-.0393142,-.0357944,57.51034,80.15009,79.8699,-12.08303,1.1347,-.6353754,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0010044,.0018037,.0016526,-.0164411,-.0189408,-.0148674,-.0737593,-.0625088,-.0263525,.0306419,-.0219356,-.0093413,.0121379,.0489464,-.0147547,.0178127,.0195933,.0287277
.109606,.2002275,-1.213091,,.0706721,-1.621641,,-.4976443,-.4976443,.0138634,-.0600898,.0037796,.002064,.0037959,.0094273,.0088409,.0070279,.0013569,.0007377,-.0016409,-.0028681,-.0230834,-.0207925,-.0711291,-.0740369,.0053038,.0270638,-.0168071,.1409602,.0395462,-.0212279,-.0148493,-.009113,-.001261,.006905,.0686792,.0236525,-.0090458,-.0215173,-.0077777,-.0087222,-.0043081,-.0244026,-.016558,153.0135,72.45477,.0058436,.0132232,.0158688,.0020946,-.004509,-.0438759,-.145166,.0323676,.1241532,.0142693,.0160481,.0138634,.0111143,-.039138,-.0600898,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025234,.001928,.0013569,-.001077,.0003177,.0007377,-.0000671,-.0001707,-.0016409,.0142013,.0091401,-.0028681,-.0143946,-.006622,-.0230834,-.0343669,-.0240307,-.0207925,-.0777683,-.0735491,-.0711291,-.0556995,-.0286563,-.0740369,-.012229,.0107537,.0053038,-.0111973,.0183289,.0270638,.1211606,-.0169525,-.0168071,.0403108,.076471,.1409602,-.040436,-.0022799,.0395462,.0489763,.0042735,-.0212279,.0024276,.0031024,-.0148493,-.0074835,.0004616,-.009113,.0043371,.0022215,-.001261,-.0078215,-.0077791,.006905,-.0114884,.0138296,.0686792,-.0195336,.0123283,.0236525,.0592283,.0337631,-.0090458,.0400928,.0068806,-.0215173,.0244141,-.0028038,-.0077777,-.0144306,-.0012699,-.0087222,-.0292838,-.0208095,-.0043081,-.031372,-.019399,-.0244026,-.0176267,-.0225193,-.016558,120.4702,115.7817,153.0135,50.82328,36.71284,72.45477,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0014464,.0022457,.0020946,.0141342,.0089694,-.004509,-.0487615,-.0306527,-.0438759,-.1334678,-.1022054,-.145166,-.0234263,.0290826,.0323676,.1614714,.0595186,.1241532
.1669032,.4540618,-1.672247,,-.2015426,-1.981021,,-.7366428,-.7366428,.0160481,-.039138,.0043952,.0021083,.0039914,.008873,.0061026,.0075714,.001928,.0003177,-.0001707,.0091401,-.006622,-.0240307,-.0735491,-.0286563,.0107537,.0183289,-.0169525,.076471,-.0022799,.0042735,.0031024,.0004616,.0022215,-.0077791,.0138296,.0123283,.0337631,.0068806,-.0028038,-.0012699,-.0208095,-.019399,-.0225193,115.7817,36.71284,.0065034,.0128644,.0136741,.0022457,.0089694,-.0306527,-.1022054,.0290826,.0595186,.0142693,.0160481,.0138634,.0111143,-.039138,-.0600898,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025234,.001928,.0013569,-.001077,.0003177,.0007377,-.0000671,-.0001707,-.0016409,.0142013,.0091401,-.0028681,-.0143946,-.006622,-.0230834,-.0343669,-.0240307,-.0207925,-.0777683,-.0735491,-.0711291,-.0556995,-.0286563,-.0740369,-.012229,.0107537,.0053038,-.0111973,.0183289,.0270638,.1211606,-.0169525,-.0168071,.0403108,.076471,.1409602,-.040436,-.0022799,.0395462,.0489763,.0042735,-.0212279,.0024276,.0031024,-.0148493,-.0074835,.0004616,-.009113,.0043371,.0022215,-.001261,-.0078215,-.0077791,.006905,-.0114884,.0138296,.0686792,-.0195336,.0123283,.0236525,.0592283,.0337631,-.0090458,.0400928,.0068806,-.0215173,.0244141,-.0028038,-.0077777,-.0144306,-.0012699,-.0087222,-.0292838,-.0208095,-.0043081,-.031372,-.019399,-.0244026,-.0176267,-.0225193,-.016558,120.4702,115.7817,153.0135,50.82328,36.71284,72.45477,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0014464,.0022457,.0020946,.0141342,.0089694,-.004509,-.0487615,-.0306527,-.0438759,-.1334678,-.1022054,-.145166,-.0234263,.0290826,.0323676,.1614714,.0595186,.1241532
.4596198,.8374431,-1.60399,,-.2154666,-2.01085,,-.292028,-.292028,.0142693,.0111143,.0037601,.0020422,.0037789,.0081432,.0051655,.0057136,.0025234,-.001077,-.0000671,.0142013,-.0143946,-.0343669,-.0777683,-.0556995,-.012229,-.0111973,.1211606,.0403108,-.040436,.0489763,.0024276,-.0074835,.0043371,-.0078215,-.0114884,-.0195336,.0592283,.0400928,.0244141,-.0144306,-.0292838,-.031372,-.0176267,120.4702,50.82328,.0058023,.0119221,.0108791,.0014464,.0141342,-.0487615,-.1334678,-.0234263,.1614714,.0142693,.0160481,.0138634,.0111143,-.039138,-.0600898,.0037601,.0043952,.0037796,.0020422,.0021083,.002064,.0037789,.0039914,.0037959,.0081432,.008873,.0094273,.0051655,.0061026,.0088409,.0057136,.0075714,.0070279,.0025234,.001928,.0013569,-.001077,.0003177,.0007377,-.0000671,-.0001707,-.0016409,.0142013,.0091401,-.0028681,-.0143946,-.006622,-.0230834,-.0343669,-.0240307,-.0207925,-.0777683,-.0735491,-.0711291,-.0556995,-.0286563,-.0740369,-.012229,.0107537,.0053038,-.0111973,.0183289,.0270638,.1211606,-.0169525,-.0168071,.0403108,.076471,.1409602,-.040436,-.0022799,.0395462,.0489763,.0042735,-.0212279,.0024276,.0031024,-.0148493,-.0074835,.0004616,-.009113,.0043371,.0022215,-.001261,-.0078215,-.0077791,.006905,-.0114884,.0138296,.0686792,-.0195336,.0123283,.0236525,.0592283,.0337631,-.0090458,.0400928,.0068806,-.0215173,.0244141,-.0028038,-.0077777,-.0144306,-.0012699,-.0087222,-.0292838,-.0208095,-.0043081,-.031372,-.019399,-.0244026,-.0176267,-.0225193,-.016558,120.4702,115.7817,153.0135,50.82328,36.71284,72.45477,.0058023,.0065034,.0058436,.0119221,.0128644,.0132232,.0108791,.0136741,.0158688,.0014464,.0022457,.0020946,.0141342,.0089694,-.004509,-.0487615,-.0306527,-.0438759,-.1334678,-.1022054,-.145166,-.0234263,.0290826,.0323676,.1614714,.0595186,.1241532
